id,gender,masterCategory,subCategory,articleType,baseColour,usage
15510,Men,Footwear,Shoes,Casual Shoes,Charcoal,Casual
21725,Men,Apparel,Topwear,Sweatshirts,Navy Blue,Casual
34038,Boys,Apparel,Topwear,Shirts,Red,Casual
28467,Women,Apparel,Topwear,Tshirts,Rust,Casual
16368,Men,Apparel,Bottomwear,Trousers,Charcoal,Formal
42884,Women,Accessories,Bags,Clutches,Beige,Casual
46418,Men,Accessories,Watches,Watches,Olive,Casual
48582,Men,Accessories,Jewellery,Bracelet,Steel,Casual
8777,Men,Apparel,Topwear,Shirts,Blue,Casual
19320,Unisex,Accessories,Bags,Backpacks,Pink,Casual
4986,Men,Apparel,Topwear,Tshirts,Red,Sports
39727,Women,Apparel,Topwear,Shirts,Blue,Formal
5854,Women,Accessories,Bags,Handbags,Pink,Casual
11971,Men,Footwear,Shoes,Sports Shoes,White,Sports
5068,Men,Accessories,Watches,Watches,Blue,Casual
39515,Unisex,Accessories,Bags,Laptop Bag,Brown,Casual
45893,Men,Accessories,Watches,Watches,Black,Casual
44941,Men,Footwear,Shoes,Formal Shoes,Black,Formal
4388,Men,Apparel,Topwear,Tshirts,Green,Casual
28655,Men,Footwear,Shoes,Sports Shoes,White,Sports
2843,Men,Apparel,Topwear,Tshirts,Pink,Casual
3991,Men,Apparel,Topwear,Tshirts,White,Casual
29787,Men,Apparel,Topwear,Tshirts,White,Casual
13428,Men,Apparel,Topwear,Tshirts,White,Casual
19112,Men,Apparel,Topwear,Tshirts,Grey,Casual
16966,Men,Footwear,Shoes,Sports Shoes,Black,Sports
49662,Women,Accessories,Eyewear,Sunglasses,Black,Casual
20860,Women,Accessories,Eyewear,Sunglasses,Black,Casual
32599,Women,Apparel,Topwear,Tops,Black,Casual
36905,Men,Accessories,Watches,Watches,Black,Casual
57932,Men,Apparel,Topwear,Tshirts,White,Casual
58146,Unisex,Accessories,Bags,Backpacks,Black,Casual
40985,Boys,Apparel,Topwear,Tshirts,White,Casual
36139,Men,Footwear,Shoes,Sports Shoes,Black,Sports
7169,Men,Apparel,Topwear,Shirts,Blue,Casual
13870,Men,Apparel,Topwear,Shirts,Beige,Casual
19576,Women,Apparel,Topwear,Tops,White,Casual
7955,Men,Apparel,Topwear,Tshirts,Grey,Sports
6887,Women,Apparel,Topwear,Jackets,Blue,Casual
31912,Women,Accessories,Bags,Handbags,Green,Casual
22539,Women,Footwear,Shoes,Heels,Brown,Casual
27877,Women,Apparel,Topwear,Shirts,Navy Blue,Casual
6289,Men,Apparel,Topwear,Tshirts,Brown,Casual
8313,Women,Accessories,Bags,Handbags,Black,Casual
49034,Women,Accessories,Jewellery,Ring,Silver,Casual
19744,Men,Apparel,Topwear,Jackets,Green,Casual
47992,Women,Accessories,Watches,Watches,Black,Casual
2629,Women,Footwear,Shoes,Flats,Black,Casual
11529,Men,Apparel,Topwear,Sweaters,Grey,Casual
1890,Men,Apparel,Topwear,Tshirts,Red,Casual
15189,Men,Apparel,Topwear,Tshirts,Green,Casual
24408,Men,Footwear,Shoes,Sports Shoes,Black,Sports
20894,Men,Footwear,Shoes,Casual Shoes,Red,Casual
21946,Women,Accessories,Bags,Handbags,Black,Casual
40971,Men,Footwear,Shoes,Casual Shoes,Brown,Casual
4718,Girls,Apparel,Topwear,Tshirts,Yellow,Casual
12956,Men,Footwear,Shoes,Sports Shoes,Blue,Sports
29317,Unisex,Accessories,Bags,Backpacks,Blue,Casual
17418,Men,Accessories,Watches,Watches,Black,Casual
47368,Women,Accessories,Bags,Handbags,Brown,Casual
13884,Men,Apparel,Topwear,Shirts,Black,Casual
19582,Men,Apparel,Topwear,Tshirts,Grey,Casual
48320,Women,Accessories,Jewellery,Bracelet,Silver,Casual
9007,Women,Accessories,Bags,Handbags,Silver,Casual
6873,Women,Apparel,Dress,Dresses,Black,Casual
29125,Women,Accessories,Eyewear,Sunglasses,White,Casual
26951,Women,Apparel,Topwear,Tshirts,Teal,Casual
27883,Women,Apparel,Topwear,Tshirts,Pink,Casual
29919,Men,Accessories,Watches,Watches,Black,Casual
12358,Men,Apparel,Topwear,Shirts,Cream,Formal
9235,Men,Apparel,Topwear,Shirts,Blue,Formal
53768,Men,Apparel,Topwear,Tshirts,Blue,Casual
21348,Men,Accessories,Eyewear,Sunglasses,Silver,Casual
59252,Men,Accessories,Watches,Watches,White,Casual
6619,Men,Footwear,Shoes,Sports Shoes,White,Sports
54915,Men,Apparel,Topwear,Tshirts,Cream,Casual
42870,Women,Accessories,Bags,Handbags,Purple,Casual
54129,Women,Footwear,Shoes,Heels,Beige,Casual
23847,Men,Footwear,Shoes,Sports Shoes,White,Sports
48576,Men,Accessories,Jewellery,Bracelet,Steel,Casual
9651,Men,Apparel,Topwear,Shirts,Green,Casual
8783,Men,Apparel,Topwear,Shirts,Red,Casual
4972,Men,Apparel,Topwear,Shirts,Green,Casual
38601,Men,Apparel,Topwear,Tshirts,Red,Casual
45269,Men,Accessories,Watches,Watches,Black,Casual
11985,Men,Footwear,Shoes,Sports Shoes,Black,Sports
10857,Men,Apparel,Topwear,Tshirts,White,Casual
10259,Men,Apparel,Bottomwear,Trousers,Black,Formal
53902,Women,Accessories,Bags,Handbags,Brown,Casual
40529,Women,Accessories,Watches,Watches,White,Casual
59404,Women,Apparel,Topwear,Tops,Blue,Casual
23249,Men,Footwear,Shoes,Formal Shoes,Black,Formal
51669,Men,Accessories,Eyewear,Sunglasses,Silver,Casual
3965,Women,Apparel,Topwear,Tops,White,Casual
29773,Men,Apparel,Topwear,Shirts,Green,Casual
17840,Men,Footwear,Shoes,Sports Shoes,Red,Sports
9463,Men,Apparel,Topwear,Shirts,White,Formal
18034,Women,Accessories,Bags,Handbags,Beige,Casual
3159,Men,Footwear,Shoes,Sports Shoes,White,Sports
57303,Women,Footwear,Shoes,Heels,Brown,Casual
11516,Women,Footwear,Shoes,Heels,Black,Casual
20251,Men,Apparel,Topwear,Tshirts,Grey,Casual
14064,Men,Apparel,Topwear,Tshirts,Red,Casual
5433,Men,Apparel,Topwear,Tshirts,Red,Casual
52671,Men,Accessories,Watches,Watches,Navy Blue,Casual
59299,Men,Apparel,Topwear,Shirts,Blue,Casual
7364,Men,Footwear,Shoes,Casual Shoes,Brown,Casual
34463,Unisex,Accessories,Bags,Backpacks,Black,Casual
47191,Men,Footwear,Shoes,Formal Shoes,Black,Formal
27848,Women,Apparel,Topwear,Tshirts,Navy Blue,Casual
31111,Boys,Apparel,Bottomwear,Jeans,Black,Casual
13241,Men,Apparel,Topwear,Jackets,White,Casual
27074,Women,Footwear,Shoes,Flats,Blue,Casual
2616,Women,Footwear,Shoes,Flats,Gold,Sports
43531,Women,Apparel,Topwear,Tops,Off White,Casual
46271,Women,Apparel,Dress,Dresses,Blue,Casual
35783,Women,Footwear,Shoes,Heels,Turquoise Blue,Casual
7156,Men,Apparel,Topwear,Shirts,Black,Casual
22734,Women,Footwear,Shoes,Sports Shoes,Grey,Sports
16501,Men,Apparel,Topwear,Tshirts,Brown,Casual
50314,Men,Accessories,Ties,Ties,Brown,Formal
34651,Women,Footwear,Shoes,Sports Shoes,Black,Sports
6084,Men,Apparel,Topwear,Tshirts,White,Casual
19549,Men,Apparel,Topwear,Sweatshirts,Grey,Casual
13073,Men,Footwear,Shoes,Casual Shoes,White,Casual
57131,Women,Apparel,Topwear,Tops,Teal,Casual
59897,Women,Apparel,Dress,Dresses,Yellow,Casual
11724,Women,Apparel,Topwear,Shirts,Red,Casual
58179,Women,Accessories,Bags,Handbags,Blue,Casual
39972,Men,Footwear,Shoes,Casual Shoes,Grey,Casual
23282,Men,Accessories,Watches,Watches,Off White,Casual
34235,Men,Apparel,Topwear,Tshirts,Cream,Casual
46615,Women,Footwear,Shoes,Heels,Red,Casual
19911,Unisex,Accessories,Bags,Messenger Bag,Grey,Casual
7532,Men,Apparel,Topwear,Tshirts,Blue,Sports
22350,Men,Apparel,Topwear,Shirts,Blue,Casual
16165,Men,Footwear,Shoes,Casual Shoes,Tan,Casual
2040,Men,Apparel,Topwear,Tshirts,White,Casual
30695,Women,Footwear,Shoes,Flats,Bronze,Casual
43367,Women,Footwear,Shoes,Flats,Black,Casual
13417,Men,Apparel,Topwear,Shirts,Blue,Casual
27622,Men,Apparel,Bottomwear,Trousers,Grey,Casual
3192,Men,Apparel,Topwear,Tshirts,Black,Casual
16959,Women,Accessories,Eyewear,Sunglasses,Brown,Casual
11340,Men,Apparel,Bottomwear,Jeans,Blue,Casual
25175,Women,Accessories,Bags,Handbags,Red,Casual
10292,Women,Footwear,Shoes,Heels,Brown,Casual
36562,Men,Apparel,Topwear,Tshirts,White,Casual
25949,Women,Accessories,Scarves,Scarves,Brown,Casual
5265,Unisex,Accessories,Bags,Messenger Bag,Black,Casual
11172,Men,Apparel,Topwear,Sweaters,Red,Casual
39718,Women,Apparel,Topwear,Tops,Beige,Casual
41602,Men,Apparel,Topwear,Shirts,Navy Blue,Casual
36750,Girls,Apparel,Dress,Dresses,Navy Blue,Casual
37682,Unisex,Accessories,Bags,Backpacks,Black,Casual
34007,Girls,Apparel,Topwear,Tops,Pink,Casual
17285,Men,Apparel,Topwear,Tshirts,Black,Casual
22162,Men,Footwear,Shoes,Casual Shoes,Black,Casual
16357,Men,Apparel,Topwear,Shirts,Blue,Formal
46427,Men,Accessories,Watches,Watches,Black,Casual
7700,Women,Apparel,Topwear,Tops,Pink,Casual
2272,Men,Apparel,Topwear,Tshirts,Blue,Sports
43155,Women,Accessories,Watches,Watches,Black,Casual
42087,Men,Footwear,Shoes,Sports Shoes,White,Sports
8748,Men,Apparel,Topwear,Shirts,Orange,Casual
17043,Men,Footwear,Shoes,Casual Shoes,Black,Casual
50784,Women,Footwear,Shoes,Heels,Cream,Casual
2888,Women,Footwear,Shoes,Heels,Brown,Casual
23276,Men,Accessories,Watches,Watches,Black,Casual
35313,Women,Accessories,Jewellery,Earrings,Silver,Ethnic
51656,Men,Accessories,Watches,Watches,Black,Casual
16191,Men,Apparel,Topwear,Tshirts,White,Casual
30661,Men,Accessories,Eyewear,Sunglasses,Black,Casual
26704,Men,Footwear,Shoes,Sports Shoes,White,Sports
12531,Women,Apparel,Topwear,Sweatshirts,Pink,Casual
42241,Women,Apparel,Topwear,Tops,Purple,Casual
25181,Women,Accessories,Bags,Handbags,Brown,Casual
24053,Men,Apparel,Topwear,Tshirts,Charcoal,Casual
10266,Men,Footwear,Shoes,Casual Shoes,Brown,Casual
40516,Men,Accessories,Watches,Watches,White,Casual
15714,Men,Footwear,Shoes,Sports Shoes,Black,Sports
21521,Women,Accessories,Bags,Handbags,Pink,Casual
4343,Men,Footwear,Shoes,Casual Shoes,Red,Casual
5291,Men,Footwear,Shoes,Formal Shoes,Black,Formal
53101,Women,Accessories,Jewellery,Earrings,Silver,Casual
32304,Women,Accessories,Watches,Watches,White,Casual
10054,Boys,Apparel,Topwear,Tshirts,Blue,Sports
4171,Men,Footwear,Shoes,Sports Shoes,White,Sports
45256,Men,Accessories,Watches,Watches,Black,Casual
15526,Women,Footwear,Shoes,Heels,Brown,Casual
21713,Men,Accessories,Watches,Watches,Blue,Casual
37676,Unisex,Accessories,Bags,Backpacks,Black,Casual
6626,Men,Footwear,Shoes,Sports Shoes,Blue,Sports
47501,Unisex,Footwear,Shoes,Casual Shoes,Red,Casual
17271,Men,Apparel,Topwear,Tshirts,Grey,Casual
23044,Women,Apparel,Bottomwear,Leggings,Brown,Casual
22196,Men,Footwear,Shoes,Casual Shoes,Black,Casual
51464,Women,Apparel,Topwear,Tops,Olive,Casual
54116,Women,Footwear,Shoes,Heels,Maroon,Casual
30453,Men,Apparel,Bottomwear,Jeans,White,Casual
2286,Men,Apparel,Topwear,Sweatshirts,Black,Sports
23878,Women,Footwear,Shoes,Casual Shoes,Green,Casual
31581,Men,Apparel,Topwear,Tshirts,Blue,Casual
3354,Men,Apparel,Topwear,Tshirts,White,Casual
26536,Men,Footwear,Shoes,Casual Shoes,White,Casual
12703,Women,Footwear,Shoes,Sports Shoes,White,Sports
10430,Men,Apparel,Topwear,Shirts,Blue,Casual
39388,Men,Apparel,Bottomwear,Jeans,Black,Casual
14090,Men,Apparel,Topwear,Tshirts,Blue,Casual
53757,Women,Footwear,Shoes,Sports Shoes,White,Sports
37212,Men,Apparel,Topwear,Shirts,Pink,Casual
4515,Men,Footwear,Shoes,Sports Shoes,White,Sports
7390,Men,Footwear,Shoes,Formal Shoes,Brown,Formal
6242,Women,Apparel,Topwear,Tshirts,Purple,Casual
17615,Boys,Apparel,Topwear,Tshirts,White,Casual
48911,Women,Accessories,Jewellery,Pendant,Silver,Casual
29926,Men,Accessories,Watches,Watches,Black,Casual
3730,Men,Apparel,Topwear,Tshirts,Yellow,Sports
26152,Men,Apparel,Bottomwear,Trousers,Grey,Formal
12367,Men,Apparel,Topwear,Shirts,White,Formal
27080,Women,Footwear,Shoes,Heels,Silver,Casual
30037,Men,Accessories,Watches,Watches,Silver,Casual
46285,Women,Apparel,Dress,Dresses,Multi,Casual
12969,Men,Footwear,Shoes,Sports Shoes,Blue,Sports
35777,Men,Footwear,Shoes,Sports Shoes,Black,Sports
17427,Men,Accessories,Watches,Watches,White,Casual
9804,Men,Apparel,Topwear,Shirts,Black,Formal
6070,Women,Apparel,Topwear,Tshirts,Blue,Casual
26360,Women,Apparel,Topwear,Tshirts,Grey,Casual
12155,Women,Apparel,Bottomwear,Leggings,Beige,Ethnic
42625,Women,Accessories,Jewellery,Earrings,Silver,Casual
3502,Women,Apparel,Topwear,Tshirts,Black,Sports
30205,Women,Accessories,Bags,Handbags,Pink,Casual
9038,Men,Footwear,Shoes,Formal Shoes,Brown,Formal
54740,Men,Footwear,Shoes,Casual Shoes,Black,Casual
13087,Unisex,Footwear,Shoes,Casual Shoes,Brown,Casual
10602,Men,Apparel,Topwear,Tshirts,Red,Sports
40172,Men,Accessories,Eyewear,Sunglasses,Black,Casual
32552,Men,Footwear,Shoes,Casual Shoes,Black,Casual
21979,Women,Accessories,Bags,Clutches,Black,Casual
53565,Men,Accessories,Watches,Watches,Black,Casual
15370,Women,Apparel,Topwear,Sweatshirts,Pink,Casual
39986,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Casual
21145,Women,Apparel,Topwear,Shirts,Black,Casual
4727,Boys,Apparel,Topwear,Tshirts,Blue,Casual
45400,Women,Footwear,Shoes,Flats,Maroon,Casual
38434,Women,Accessories,Bags,Handbags,Blue,Casual
53905,Women,Accessories,Bags,Handbags,Beige,Casual
1609,Women,Apparel,Topwear,Sweatshirts,Pink,Sports
59403,Women,Apparel,Topwear,Tshirts,White,Casual
21519,Women,Accessories,Bags,Handbags,White,Casual
53139,Women,Footwear,Shoes,Heels,Blue,Casual
29774,Men,Apparel,Topwear,Shirts,Purple,Casual
3962,Women,Apparel,Topwear,Tops,Black,Casual
18033,Women,Accessories,Bags,Handbags,Brown,Casual
17847,Men,Footwear,Shoes,Sports Shoes,White,Sports
9464,Men,Apparel,Topwear,Shirts,White,Formal
12509,Men,Footwear,Shoes,Casual Shoes,Brown,Casual
17249,Men,Apparel,Topwear,Tshirts,Blue,Casual
47539,Women,Footwear,Shoes,Flats,White,Casual
29546,Men,Apparel,Topwear,Tshirts,Black,Casual
9656,Men,Apparel,Topwear,Shirts,Maroon,Casual
23840,Men,Footwear,Shoes,Casual Shoes,Brown,Casual
43199,Men,Accessories,Watches,Watches,Metallic,Casual
18201,Men,Apparel,Topwear,Jackets,Olive,Casual
35925,Women,Accessories,Bags,Clutches,Yellow,Casual
8784,Unisex,Accessories,Eyewear,Sunglasses,Brown,Casual
4975,Men,Apparel,Topwear,Tshirts,Red,Casual
56679,Women,Footwear,Shoes,Heels,Brown,Casual
24259,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Casual
38606,Men,Apparel,Topwear,Tshirts,White,Casual
4149,Women,Footwear,Shoes,Sports Shoes,White,Sports
10850,Men,Apparel,Topwear,Tshirts,Blue,Casual
26956,Women,Apparel,Topwear,Tops,Black,Casual
48929,Women,Accessories,Jewellery,Ring,Silver,Casual
27884,Women,Apparel,Topwear,Shirts,Blue,Formal
3708,Men,Apparel,Topwear,Tshirts,Navy Blue,Casual
18665,Men,Footwear,Shoes,Casual Shoes,White,Casual
47961,Women,Accessories,Bags,Clutches,Grey,Casual
10408,Women,Apparel,Topwear,Tops,Black,Casual
15946,Men,Accessories,Ties,Ties,Black,Formal
1863,Men,Apparel,Topwear,Tshirts,Black,Casual
59255,Men,Accessories,Watches,Watches,Black,Casual
20893,Men,Footwear,Shoes,Casual Shoes,Black,Casual
38050,Men,Accessories,Watches,Watches,Black,Casual
41098,Women,Apparel,Topwear,Tops,Cream,Casual
21941,Women,Accessories,Bags,Handbags,Black,Casual
15348,Men,Apparel,Topwear,Tshirts,Black,Casual
12951,Men,Apparel,Topwear,Shirts,Blue,Casual
6048,Men,Apparel,Topwear,Shirts,Black,Casual
13883,Men,Apparel,Topwear,Shirts,Purple,Casual
19585,Women,Apparel,Topwear,Tops,Blue,Casual
6874,Women,Apparel,Dress,Dresses,Pink,Casual
9000,Men,Footwear,Shoes,Casual Shoes,Brown,Casual
48327,Women,Accessories,Bags,Handbags,Green,Casual
31915,Women,Accessories,Bags,Clutches,Green,Casual
27870,Women,Apparel,Topwear,Shirts,White,Smart Casual
49033,Women,Accessories,Jewellery,Ring,Silver,Casual
8314,Men,Apparel,Topwear,Shirts,Blue,Casual
31129,Girls,Apparel,Dress,Dresses,Magenta,Casual
43509,Women,Apparel,Dress,Dresses,Grey Melange,Casual
47995,Men,Accessories,Watches,Watches,Black,Casual
39344,Men,Apparel,Topwear,Tshirts,Green,Casual
1897,Men,Apparel,Topwear,Tshirts,Blue,Sports
52649,Women,Accessories,Bags,Handbags,Orange,Casual
36902,Men,Accessories,Watches,Watches,Silver,Casual
25529,Men,Apparel,Topwear,Shirts,White,Casual
40982,Boys,Apparel,Topwear,Tshirts,White,Casual
58141,Women,Accessories,Jewellery,Earrings,Silver,Casual
21189,Unisex,Accessories,Bags,Backpacks,Blue,Casual
16539,Men,Apparel,Topwear,Shirts,White,Casual
13877,Men,Apparel,Topwear,Shirts,Maroon,Casual
19571,Men,Apparel,Topwear,Tshirts,Black,Casual
12199,Men,Apparel,Topwear,Tshirts,Blue,Casual
7952,Men,Apparel,Topwear,Tshirts,Black,Sports
6880,Women,Apparel,Topwear,Jackets,Black,Casual
11378,Men,Apparel,Topwear,Shirts,White,Formal
39512,Unisex,Accessories,Bags,Backpacks,Black,Casual
52823,Women,Accessories,Jewellery,Earrings,Green,Casual
41408,Women,Apparel,Topwear,Tops,Red,Casual
25971,Women,Apparel,Dress,Dresses,Black,Casual
37488,Women,Accessories,Watches,Watches,Silver,Casual
2844,Men,Apparel,Topwear,Tshirts,Navy Blue,Casual
50748,Men,Footwear,Shoes,Casual Shoes,Brown,Casual
28652,Men,Footwear,Shoes,Sports Shoes,Black,Sports
29780,Men,Apparel,Bottomwear,Trousers,Black,Casual
22368,Men,Apparel,Topwear,Tshirts,Peach,Casual
2078,Women,Apparel,Topwear,Tshirts,Black,Sports
9490,Unisex,Accessories,Bags,Backpacks,Black,Casual
49665,Men,Accessories,Eyewear,Sunglasses,Black,Casual
16961,Men,Accessories,Eyewear,Sunglasses,Black,Casual
19115,Men,Apparel,Topwear,Tshirts,White,Casual
28460,Women,Apparel,Bottomwear,Shorts,Pink,Sports
23088,Men,Apparel,Bottomwear,Trousers,Grey,Casual
43951,Women,Footwear,Shoes,Heels,Bronze,Casual
42883,Women,Accessories,Bags,Handbags,Black,Casual
48585,Women,Accessories,Jewellery,Bracelet,Silver,Casual
27428,Women,Apparel,Topwear,Tshirts,Black,Casual
19327,Men,Apparel,Topwear,Sweatshirts,Navy Blue,Casual
3398,Women,Accessories,Bags,Handbags,Black,Casual
39720,Women,Apparel,Dress,Jumpsuit,Olive,Casual
10098,Men,Accessories,Watches,Watches,White,Casual
5853,Women,Accessories,Bags,Handbags,Blue,Casual
11976,Men,Footwear,Shoes,Casual Shoes,Black,Casual
36768,Men,Accessories,Watches,Watches,Gold,Formal
44348,Men,Apparel,Topwear,Shirts,Brown,Casual
14438,Women,Footwear,Shoes,Heels,Yellow,Casual
47350,Women,Accessories,Bags,Handbags,Green,Casual
17420,Men,Accessories,Watches,Watches,Black,Casual
3505,Women,Footwear,Shoes,Casual Shoes,White,Casual
42622,Women,Accessories,Jewellery,Earrings,Gold,Casual
13080,Men,Footwear,Shoes,Casual Shoes,Black,Casual
48318,Women,Accessories,Jewellery,Bracelet,Silver,Casual
30202,Unisex,Accessories,Bags,Backpacks,Navy Blue,Casual
33487,Men,Apparel,Topwear,Shirts,Red,Casual
40175,Men,Accessories,Eyewear,Sunglasses,Grey,Casual
10605,Women,Accessories,Watches,Watches,Pink,Casual
32555,Men,Footwear,Shoes,Casual Shoes,White,Casual
53562,Unisex,Accessories,Watches,Watches,Blue,Casual
40949,Boys,Apparel,Topwear,Tshirts,White,Casual
45407,Women,Footwear,Shoes,Flats,Brown,Casual
4720,Girls,Apparel,Topwear,Tshirts,Yellow,Casual
21142,Women,Apparel,Topwear,Tops,Grey,Casual
39981,Men,Footwear,Shoes,Casual Shoes,Grey,Casual
15377,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Casual
10437,Men,Apparel,Topwear,Shirts,Green,Casual
32767,Men,Apparel,Topwear,Shirts,White,Formal
37215,Men,Apparel,Topwear,Shirts,Grey,Casual
14097,Men,Apparel,Topwear,Tshirts,Blue,Casual
53750,Women,Apparel,Bottomwear,Track Pants,Grey,Casual
52682,Men,Accessories,Watches,Watches,Silver,Casual
15145,Men,Apparel,Topwear,Shirts,Navy Blue,Casual
4512,Women,Footwear,Shoes,Sports Shoes,Grey,Sports
7397,Men,Footwear,Shoes,Formal Shoes,Black,Formal
26969,Women,Apparel,Topwear,Tops,White,Casual
48916,Women,Accessories,Jewellery,Pendant,Silver,Casual
17612,Girls,Apparel,Topwear,Tshirts,Grey,Casual
6245,Men,Apparel,Topwear,Tshirts,Grey,Casual
19788,Men,Apparel,Topwear,Tshirts,Green,Casual
12360,Men,Apparel,Topwear,Shirts,Black,Formal
26155,Men,Apparel,Bottomwear,Trousers,Grey,Formal
29921,Men,Accessories,Watches,Watches,Black,Casual
32303,Men,Accessories,Watches,Watches,Black,Casual
5898,Men,Footwear,Shoes,Casual Shoes,Blue,Casual
10053,Women,Apparel,Topwear,Tshirts,Pink,Casual
24266,Men,Apparel,Topwear,Tshirts,Red,Casual
38639,Men,Apparel,Topwear,Tshirts,Blue,Casual
45251,Men,Accessories,Watches,Watches,Black,Casual
37671,Unisex,Accessories,Bags,Backpacks,Black,Casual
23043,Women,Apparel,Bottomwear,Leggings,Blue,Casual
17276,Men,Apparel,Topwear,Tshirts,Mustard,Casual
6621,Men,Footwear,Shoes,Sports Shoes,Black,Sports
51463,Women,Apparel,Topwear,Tops,Black,Casual
22191,Men,Footwear,Shoes,Casual Shoes,Brown,Casual
9669,Men,Apparel,Topwear,Shirts,Blue,Casual
54111,Women,Footwear,Shoes,Heels,Copper,Casual
12704,Men,Footwear,Shoes,Sports Shoes,Grey,Sports
26531,Men,Footwear,Shoes,Casual Shoes,Olive,Casual
31586,Men,Apparel,Topwear,Tshirts,Yellow,Casual
3353,Men,Apparel,Topwear,Tshirts,Blue,Casual
47734,Women,Accessories,Bags,Handbags,Grey,Casual
6413,Unisex,Footwear,Shoes,Casual Shoes,Pink,Casual
23271,Men,Accessories,Watches,Watches,White,Casual
50783,Women,Footwear,Shoes,Heels,Black,Casual
51651,Men,Accessories,Watches,Watches,Grey,Casual
16196,Men,Apparel,Topwear,Jackets,Red,Sports
35314,Women,Accessories,Jewellery,Earrings,Silver,Ethnic
30666,Men,Accessories,Eyewear,Sunglasses,Black,Casual
3161,Men,Footwear,Shoes,Sports Shoes,White,Sports
8589,Men,Apparel,Topwear,Shirts,Blue,Casual
12536,Women,Apparel,Topwear,Sweatshirts,Black,Casual
26703,Men,Footwear,Shoes,Sports Shoes,White,Sports
25186,Women,Accessories,Bags,Handbags,Brown,Casual
1636,Men,Footwear,Shoes,Sports Shoes,White,Sports
40511,Men,Accessories,Watches,Watches,White,Casual
10261,Men,Apparel,Bottomwear,Trousers,Brown,Formal
24054,Men,Apparel,Topwear,Tshirts,Blue,Casual
4344,Men,Footwear,Shoes,Sports Shoes,White,Sports
21526,Women,Accessories,Bags,Handbags,Red,Casual
15713,Men,Footwear,Shoes,Sports Shoes,Black,Sports
53106,Women,Accessories,Jewellery,Earrings,Silver,Casual
41605,Men,Apparel,Topwear,Shirts,Grey,Casual
11175,Men,Apparel,Topwear,Sweaters,White,Casual
33225,Women,Apparel,Dress,Dresses,Pink,Casual
11949,Men,Footwear,Shoes,Casual Shoes,Brown,Casual
36757,Women,Accessories,Watches,Watches,Black,Casual
37685,Unisex,Accessories,Bags,Backpacks,Black,Casual
5050,Men,Footwear,Shoes,Casual Shoes,Black,Casual
58728,Women,Apparel,Topwear,Tshirts,Pink,Casual
17282,Men,Apparel,Topwear,Tshirts,Black,Casual
34000,Women,Apparel,Topwear,Tops,Black,Casual
7707,Women,Apparel,Bottomwear,Jeans,Black,Casual
46420,Men,Accessories,Watches,Watches,Cream,Casual
16350,Men,Apparel,Topwear,Shirts,Cream,Formal
51497,Women,Apparel,Bottomwear,Jeans,Navy Blue,Casual
22165,Men,Footwear,Shoes,Casual Shoes,Brown,Casual
43152,Men,Accessories,Watches,Watches,Black,Casual
2275,Men,Apparel,Topwear,Tshirts,White,Sports
